,Content ID,User ID,Type,Datetime,Category,URL,Sentiment,Score
2560,61b45c79-c23b-4bbd-a4fe-0bb3611486c7,600118fa-e6f4-4d74-aeb6-936abbbf38a1,cherish,2021-01-16 01:45:11,tennis,https://socialbuzz.cdn.com/content/storage/61b45c79-c23b-4bbd-a4fe-0bb3611486c7,positive,70
2561,61b45c79-c23b-4bbd-a4fe-0bb3611486c7,583f2bde-886d-4cf3-a5c4-7cb60cd25df3,love,2020-11-07 23:21:02,tennis,https://socialbuzz.cdn.com/content/storage/61b45c79-c23b-4bbd-a4fe-0bb3611486c7,positive,65
2562,61b45c79-c23b-4bbd-a4fe-0bb3611486c7,63e1cb43-d3dc-491a-af16-209c1c152c44,dislike,2021-04-04 16:50:45,tennis,https://socialbuzz.cdn.com/content/storage/61b45c79-c23b-4bbd-a4fe-0bb3611486c7,negative,10
2563,61b45c79-c23b-4bbd-a4fe-0bb3611486c7,7719b807-bf22-4b36-8f69-44d9a87d239b,disgust,2021-01-08 20:20:39,tennis,https://socialbuzz.cdn.com/content/storage/61b45c79-c23b-4bbd-a4fe-0bb3611486c7,negative,0
2564,61b45c79-c23b-4bbd-a4fe-0bb3611486c7,24789387-968b-425a-8836-14e243cda16c,super love,2020-12-17 02:10:13,tennis,https://socialbuzz.cdn.com/content/storage/61b45c79-c23b-4bbd-a4fe-0bb3611486c7,positive,75
2565,61b45c79-c23b-4bbd-a4fe-0bb3611486c7,10f311c3-f547-4260-8c0e-a155008b7936,worried,2020-06-21 19:23:13,tennis,https://socialbuzz.cdn.com/content/storage/61b45c79-c23b-4bbd-a4fe-0bb3611486c7,negative,12
2566,61b45c79-c23b-4bbd-a4fe-0bb3611486c7,b473e898-b7b0-4a57-959d-484bf4cc4483,worried,2021-01-11 08:40:43,tennis,https://socialbuzz.cdn.com/content/storage/61b45c79-c23b-4bbd-a4fe-0bb3611486c7,negative,12
2567,61b45c79-c23b-4bbd-a4fe-0bb3611486c7,8d67b1c4-cd76-4701-a908-738e7a2411e7,heart,2021-03-12 05:46:27,tennis,https://socialbuzz.cdn.com/content/storage/61b45c79-c23b-4bbd-a4fe-0bb3611486c7,positive,60
2568,61b45c79-c23b-4bbd-a4fe-0bb3611486c7,8b49caad-bcc5-43de-bf40-34a66ff8805c,peeking,2020-09-12 00:42:41,tennis,https://socialbuzz.cdn.com/content/storage/61b45c79-c23b-4bbd-a4fe-0bb3611486c7,neutral,35
2569,61b45c79-c23b-4bbd-a4fe-0bb3611486c7,596342af-6379-4551-8379-f4b805f9d576,indifferent,2020-11-11 11:30:50,tennis,https://socialbuzz.cdn.com/content/storage/61b45c79-c23b-4bbd-a4fe-0bb3611486c7,neutral,20
2570,61b45c79-c23b-4bbd-a4fe-0bb3611486c7,a90c3ed2-7c64-47c3-9da5-b10d05f6f9f2,super love,2021-03-03 06:13:46,tennis,https://socialbuzz.cdn.com/content/storage/61b45c79-c23b-4bbd-a4fe-0bb3611486c7,positive,75
2571,61b45c79-c23b-4bbd-a4fe-0bb3611486c7,fa16aabb-fac3-4310-b19c-ce7021eb825b,love,2021-02-28 02:41:38,tennis,https://socialbuzz.cdn.com/content/storage/61b45c79-c23b-4bbd-a4fe-0bb3611486c7,positive,65
2572,61b45c79-c23b-4bbd-a4fe-0bb3611486c7,8dda1a41-9e57-4944-bd36-18c0ac343b13,want,2020-12-26 19:22:11,tennis,https://socialbuzz.cdn.com/content/storage/61b45c79-c23b-4bbd-a4fe-0bb3611486c7,positive,70
2573,61b45c79-c23b-4bbd-a4fe-0bb3611486c7,5ffd8b51-164e-47e2-885e-8b8c46eb63ed,disgust,2021-04-13 05:12:33,tennis,https://socialbuzz.cdn.com/content/storage/61b45c79-c23b-4bbd-a4fe-0bb3611486c7,negative,0
2574,61b45c79-c23b-4bbd-a4fe-0bb3611486c7,23483ddd-e43e-4c5f-a1b7-5392410aa8d1,hate,2020-10-25 19:24:29,tennis,https://socialbuzz.cdn.com/content/storage/61b45c79-c23b-4bbd-a4fe-0bb3611486c7,negative,5
2575,61b45c79-c23b-4bbd-a4fe-0bb3611486c7,a483c273-aee5-44bc-883e-d6963157aa4c,like,2021-01-05 22:49:29,tennis,https://socialbuzz.cdn.com/content/storage/61b45c79-c23b-4bbd-a4fe-0bb3611486c7,positive,50
2576,61b45c79-c23b-4bbd-a4fe-0bb3611486c7,9a5aca53-6263-485a-bf77-e60c4608fd26,scared,2020-08-07 01:57:32,tennis,https://socialbuzz.cdn.com/content/storage/61b45c79-c23b-4bbd-a4fe-0bb3611486c7,negative,15
2577,61b45c79-c23b-4bbd-a4fe-0bb3611486c7,a5c65404-5894-4b87-82f2-d787cbee86b4,dislike,2020-07-11 08:10:35,tennis,https://socialbuzz.cdn.com/content/storage/61b45c79-c23b-4bbd-a4fe-0bb3611486c7,negative,10
2578,61b45c79-c23b-4bbd-a4fe-0bb3611486c7,311d7214-711f-4f66-bc9a-e835fa54ffb6,love,2020-12-09 04:15:25,tennis,https://socialbuzz.cdn.com/content/storage/61b45c79-c23b-4bbd-a4fe-0bb3611486c7,positive,65
2579,61b45c79-c23b-4bbd-a4fe-0bb3611486c7,85503a94-e733-486e-989e-12ff9b59f2d3,peeking,2021-01-21 06:51:02,tennis,https://socialbuzz.cdn.com/content/storage/61b45c79-c23b-4bbd-a4fe-0bb3611486c7,neutral,35
2580,61b45c79-c23b-4bbd-a4fe-0bb3611486c7,953cb190-5704-4926-adc2-057c6f3e3cb4,indifferent,2021-03-20 01:19:03,tennis,https://socialbuzz.cdn.com/content/storage/61b45c79-c23b-4bbd-a4fe-0bb3611486c7,neutral,20
2581,61b45c79-c23b-4bbd-a4fe-0bb3611486c7,0873e9a7-234a-4096-a92a-8dc7a03eb0c5,peeking,2020-12-16 15:44:30,tennis,https://socialbuzz.cdn.com/content/storage/61b45c79-c23b-4bbd-a4fe-0bb3611486c7,neutral,35
2582,61b45c79-c23b-4bbd-a4fe-0bb3611486c7,b3e73328-3638-4913-b7ae-3a6a64c1cd62,adore,2021-03-10 03:48:17,tennis,https://socialbuzz.cdn.com/content/storage/61b45c79-c23b-4bbd-a4fe-0bb3611486c7,positive,72
2583,61b45c79-c23b-4bbd-a4fe-0bb3611486c7,b726d35b-6345-4ed9-8431-fc75e38ba179,interested,2021-01-16 16:07:27,tennis,https://socialbuzz.cdn.com/content/storage/61b45c79-c23b-4bbd-a4fe-0bb3611486c7,positive,30
2584,61b45c79-c23b-4bbd-a4fe-0bb3611486c7,20d507a0-fdba-4c04-a30c-bd18273accdc,like,2020-07-03 17:27:06,tennis,https://socialbuzz.cdn.com/content/storage/61b45c79-c23b-4bbd-a4fe-0bb3611486c7,positive,50
2585,61b45c79-c23b-4bbd-a4fe-0bb3611486c7,05d7e77f-a18a-4358-a23a-46c560b3682e,super love,2020-11-23 13:22:09,tennis,https://socialbuzz.cdn.com/content/storage/61b45c79-c23b-4bbd-a4fe-0bb3611486c7,positive,75
2586,61b45c79-c23b-4bbd-a4fe-0bb3611486c7,4172c4ea-8fd9-4e50-bd2c-7020eab84f34,love,2021-05-15 14:34:41,tennis,https://socialbuzz.cdn.com/content/storage/61b45c79-c23b-4bbd-a4fe-0bb3611486c7,positive,65
2587,61b45c79-c23b-4bbd-a4fe-0bb3611486c7,eb74e88c-1bf5-402f-987e-90a5977ae1e3,heart,2021-06-15 03:20:43,tennis,https://socialbuzz.cdn.com/content/storage/61b45c79-c23b-4bbd-a4fe-0bb3611486c7,positive,60
2588,61b45c79-c23b-4bbd-a4fe-0bb3611486c7,41cd692a-be3c-4acd-a2c8-184586bdc180,want,2020-10-02 04:37:01,tennis,https://socialbuzz.cdn.com/content/storage/61b45c79-c23b-4bbd-a4fe-0bb3611486c7,positive,70
2589,61b45c79-c23b-4bbd-a4fe-0bb3611486c7,89d6bd9d-ce6b-42e5-bb9b-ece3b338396d,indifferent,2020-06-23 02:28:28,tennis,https://socialbuzz.cdn.com/content/storage/61b45c79-c23b-4bbd-a4fe-0bb3611486c7,neutral,20
2590,61b45c79-c23b-4bbd-a4fe-0bb3611486c7,b7fb2028-4cfc-440b-a1b1-4101f12f7abe,like,2020-08-20 09:47:38,tennis,https://socialbuzz.cdn.com/content/storage/61b45c79-c23b-4bbd-a4fe-0bb3611486c7,positive,50
2591,61b45c79-c23b-4bbd-a4fe-0bb3611486c7,fb4654ff-ce23-4a77-b52a-50f8948b5664,dislike,2020-12-22 15:25:31,tennis,https://socialbuzz.cdn.com/content/storage/61b45c79-c23b-4bbd-a4fe-0bb3611486c7,negative,10
2592,2c511a63-5eb5-422f-8483-c9fcf9a29b55,f4ed8f9c-5eac-4d77-a206-c60afda2921a,interested,2020-11-26 02:26:56,technology,https://socialbuzz.cdn.com/content/storage/2c511a63-5eb5-422f-8483-c9fcf9a29b55,positive,30
2593,2c511a63-5eb5-422f-8483-c9fcf9a29b55,69532ce2-1ffe-4187-8042-0230d115b24e,want,2020-12-05 03:55:09,technology,https://socialbuzz.cdn.com/content/storage/2c511a63-5eb5-422f-8483-c9fcf9a29b55,positive,70
2594,2c511a63-5eb5-422f-8483-c9fcf9a29b55,76a034b7-e163-4735-a15b-b0ff645ca627,interested,2020-11-28 04:00:44,technology,https://socialbuzz.cdn.com/content/storage/2c511a63-5eb5-422f-8483-c9fcf9a29b55,positive,30
2595,2c511a63-5eb5-422f-8483-c9fcf9a29b55,e43acf25-fcfb-4dbf-bc8c-ccbe16c329e7,super love,2020-07-23 04:14:59,technology,https://socialbuzz.cdn.com/content/storage/2c511a63-5eb5-422f-8483-c9fcf9a29b55,positive,75
2596,2c511a63-5eb5-422f-8483-c9fcf9a29b55,ae4eaf32-9db8-457d-ad58-1c4fad4b7eff,peeking,2020-10-16 08:12:43,technology,https://socialbuzz.cdn.com/content/storage/2c511a63-5eb5-422f-8483-c9fcf9a29b55,neutral,35
2597,2c511a63-5eb5-422f-8483-c9fcf9a29b55,4baf648a-0ad5-412d-8250-5a0ff9289fbf,adore,2021-05-23 22:02:49,technology,https://socialbuzz.cdn.com/content/storage/2c511a63-5eb5-422f-8483-c9fcf9a29b55,positive,72
2598,2c511a63-5eb5-422f-8483-c9fcf9a29b55,ade9db41-034e-4b27-befb-42117025dab0,interested,2021-06-13 06:27:05,technology,https://socialbuzz.cdn.com/content/storage/2c511a63-5eb5-422f-8483-c9fcf9a29b55,positive,30
2599,2c511a63-5eb5-422f-8483-c9fcf9a29b55,79acce4b-b991-4a68-b762-d496686a4f32,heart,2020-12-06 00:59:35,technology,https://socialbuzz.cdn.com/content/storage/2c511a63-5eb5-422f-8483-c9fcf9a29b55,positive,60
2600,2c511a63-5eb5-422f-8483-c9fcf9a29b55,3f2d07e5-3604-4873-9737-bb44340773d8,scared,2020-08-17 05:42:11,technology,https://socialbuzz.cdn.com/content/storage/2c511a63-5eb5-422f-8483-c9fcf9a29b55,negative,15
2601,2c511a63-5eb5-422f-8483-c9fcf9a29b55,69fcad9e-45a9-4189-b7e1-96b26c57c542,cherish,2021-04-19 11:12:42,technology,https://socialbuzz.cdn.com/content/storage/2c511a63-5eb5-422f-8483-c9fcf9a29b55,positive,70
2602,2c511a63-5eb5-422f-8483-c9fcf9a29b55,5b3b843e-7c66-4eac-82b6-8d6f7a19277c,peeking,2021-01-13 18:46:03,technology,https://socialbuzz.cdn.com/content/storage/2c511a63-5eb5-422f-8483-c9fcf9a29b55,neutral,35
2603,2c511a63-5eb5-422f-8483-c9fcf9a29b55,b596e7d8-dd3f-4125-8b99-4bf2283657cd,disgust,2020-09-07 18:59:02,technology,https://socialbuzz.cdn.com/content/storage/2c511a63-5eb5-422f-8483-c9fcf9a29b55,negative,0
2604,2c511a63-5eb5-422f-8483-c9fcf9a29b55,f182f7d5-e202-4e89-832e-02205dd2ff02,love,2021-06-01 05:18:00,technology,https://socialbuzz.cdn.com/content/storage/2c511a63-5eb5-422f-8483-c9fcf9a29b55,positive,65
2605,2c511a63-5eb5-422f-8483-c9fcf9a29b55,9ed68c70-13fd-4346-808f-2665943c46d6,love,2021-02-13 01:45:01,technology,https://socialbuzz.cdn.com/content/storage/2c511a63-5eb5-422f-8483-c9fcf9a29b55,positive,65
2606,2c511a63-5eb5-422f-8483-c9fcf9a29b55,3956593b-7739-426a-b7a5-e841c95a5df9,cherish,2020-12-11 15:47:39,technology,https://socialbuzz.cdn.com/content/storage/2c511a63-5eb5-422f-8483-c9fcf9a29b55,positive,70
2607,2c511a63-5eb5-422f-8483-c9fcf9a29b55,68724f58-bc4d-4ab0-a4e1-60cdd5e95e7d,super love,2020-11-14 23:27:37,technology,https://socialbuzz.cdn.com/content/storage/2c511a63-5eb5-422f-8483-c9fcf9a29b55,positive,75
2608,2c511a63-5eb5-422f-8483-c9fcf9a29b55,324e384a-9963-4d17-94aa-21859ea85062,want,2021-04-10 19:39:15,technology,https://socialbuzz.cdn.com/content/storage/2c511a63-5eb5-422f-8483-c9fcf9a29b55,positive,70
2609,edc4a60a-b5ba-4178-b99e-9d34ed92599c,68724f58-bc4d-4ab0-a4e1-60cdd5e95e7d,peeking,2020-11-22 10:30:11,technology,https://socialbuzz.cdn.com/content/storage/edc4a60a-b5ba-4178-b99e-9d34ed92599c,neutral,35
2610,edc4a60a-b5ba-4178-b99e-9d34ed92599c,fe15963d-0a77-4247-9bc6-04e146b826b2,worried,2020-09-15 05:11:25,technology,https://socialbuzz.cdn.com/content/storage/edc4a60a-b5ba-4178-b99e-9d34ed92599c,negative,12
2611,edc4a60a-b5ba-4178-b99e-9d34ed92599c,2129de92-ee91-425f-a854-07c553ee0b74,heart,2021-06-07 14:04:12,technology,https://socialbuzz.cdn.com/content/storage/edc4a60a-b5ba-4178-b99e-9d34ed92599c,positive,60
2612,edc4a60a-b5ba-4178-b99e-9d34ed92599c,b9bcd994-f000-4f6b-87fc-caae08acfaa1,scared,2021-01-27 09:23:59,technology,https://socialbuzz.cdn.com/content/storage/edc4a60a-b5ba-4178-b99e-9d34ed92599c,negative,15
2613,edc4a60a-b5ba-4178-b99e-9d34ed92599c,78703a69-8edc-458f-b0fc-85d96501dcdc,love,2020-06-23 20:28:52,technology,https://socialbuzz.cdn.com/content/storage/edc4a60a-b5ba-4178-b99e-9d34ed92599c,positive,65
2614,edc4a60a-b5ba-4178-b99e-9d34ed92599c,2019ba88-1967-43e6-9710-b17ade18afb3,heart,2021-02-08 06:07:25,technology,https://socialbuzz.cdn.com/content/storage/edc4a60a-b5ba-4178-b99e-9d34ed92599c,positive,60
2615,edc4a60a-b5ba-4178-b99e-9d34ed92599c,a6668254-c779-424c-8c8b-1762bf45916e,intrigued,2021-03-12 18:33:08,technology,https://socialbuzz.cdn.com/content/storage/edc4a60a-b5ba-4178-b99e-9d34ed92599c,positive,45
2616,edc4a60a-b5ba-4178-b99e-9d34ed92599c,1bcc3c26-e82e-40f4-9d16-3311c8c1ddf6,want,2020-08-22 20:27:24,technology,https://socialbuzz.cdn.com/content/storage/edc4a60a-b5ba-4178-b99e-9d34ed92599c,positive,70
2617,edc4a60a-b5ba-4178-b99e-9d34ed92599c,54729154-eb5c-413a-8837-887365057910,intrigued,2021-01-01 22:46:11,technology,https://socialbuzz.cdn.com/content/storage/edc4a60a-b5ba-4178-b99e-9d34ed92599c,positive,45
2618,edc4a60a-b5ba-4178-b99e-9d34ed92599c,c76c3393-88e2-47b0-ac37-dc4f2053f5a5,dislike,2020-06-23 10:02:53,technology,https://socialbuzz.cdn.com/content/storage/edc4a60a-b5ba-4178-b99e-9d34ed92599c,negative,10
2619,edc4a60a-b5ba-4178-b99e-9d34ed92599c,fb4654ff-ce23-4a77-b52a-50f8948b5664,dislike,2021-03-20 10:59:39,technology,https://socialbuzz.cdn.com/content/storage/edc4a60a-b5ba-4178-b99e-9d34ed92599c,negative,10
2620,edc4a60a-b5ba-4178-b99e-9d34ed92599c,beb1f34e-7870-46d6-9fc7-2e12eb83ce43,love,2021-01-02 15:40:52,technology,https://socialbuzz.cdn.com/content/storage/edc4a60a-b5ba-4178-b99e-9d34ed92599c,positive,65
2621,edc4a60a-b5ba-4178-b99e-9d34ed92599c,5ffd8b51-164e-47e2-885e-8b8c46eb63ed,cherish,2021-02-27 13:35:43,technology,https://socialbuzz.cdn.com/content/storage/edc4a60a-b5ba-4178-b99e-9d34ed92599c,positive,70
2622,edc4a60a-b5ba-4178-b99e-9d34ed92599c,26c9a1fc-78b0-460b-8931-cec1dc87aa0d,indifferent,2020-09-01 00:53:42,technology,https://socialbuzz.cdn.com/content/storage/edc4a60a-b5ba-4178-b99e-9d34ed92599c,neutral,20
2623,edc4a60a-b5ba-4178-b99e-9d34ed92599c,98511140-45c4-4faa-9962-fea5ad618ea3,love,2020-10-13 03:33:53,technology,https://socialbuzz.cdn.com/content/storage/edc4a60a-b5ba-4178-b99e-9d34ed92599c,positive,65
2624,edc4a60a-b5ba-4178-b99e-9d34ed92599c,4cff698b-def1-497c-a78e-75058de67fe8,cherish,2020-10-20 01:05:51,technology,https://socialbuzz.cdn.com/content/storage/edc4a60a-b5ba-4178-b99e-9d34ed92599c,positive,70
2625,edc4a60a-b5ba-4178-b99e-9d34ed92599c,568e7c6f-b1e9-4a85-897c-aaaaa0ce8832,indifferent,2021-03-21 07:15:17,technology,https://socialbuzz.cdn.com/content/storage/edc4a60a-b5ba-4178-b99e-9d34ed92599c,neutral,20
2626,edc4a60a-b5ba-4178-b99e-9d34ed92599c,a540d720-b44a-4d3d-9643-e12bca77d1f3,worried,2021-04-28 20:58:54,technology,https://socialbuzz.cdn.com/content/storage/edc4a60a-b5ba-4178-b99e-9d34ed92599c,negative,12
2627,edc4a60a-b5ba-4178-b99e-9d34ed92599c,7dd7dec0-5758-4a6e-a7dd-27a20e57c757,cherish,2021-02-28 12:17:18,technology,https://socialbuzz.cdn.com/content/storage/edc4a60a-b5ba-4178-b99e-9d34ed92599c,positive,70
2628,edc4a60a-b5ba-4178-b99e-9d34ed92599c,61d88e0e-c0e7-4352-85ad-555e464ff933,love,2020-11-24 03:43:17,technology,https://socialbuzz.cdn.com/content/storage/edc4a60a-b5ba-4178-b99e-9d34ed92599c,positive,65
2629,edc4a60a-b5ba-4178-b99e-9d34ed92599c,07061727-dc05-4411-ab78-79f95b1869a9,scared,2021-05-22 08:21:11,technology,https://socialbuzz.cdn.com/content/storage/edc4a60a-b5ba-4178-b99e-9d34ed92599c,negative,15
2630,edc4a60a-b5ba-4178-b99e-9d34ed92599c,41b0ee09-2868-4c4b-a22d-b533a7fa46af,love,2020-08-03 15:47:26,technology,https://socialbuzz.cdn.com/content/storage/edc4a60a-b5ba-4178-b99e-9d34ed92599c,positive,65
2631,edc4a60a-b5ba-4178-b99e-9d34ed92599c,5ff89fb3-b364-494f-b62d-07097b2ffa12,indifferent,2020-07-19 17:11:55,technology,https://socialbuzz.cdn.com/content/storage/edc4a60a-b5ba-4178-b99e-9d34ed92599c,neutral,20
2632,edc4a60a-b5ba-4178-b99e-9d34ed92599c,23cc47ff-e5cd-4915-828d-258aefce5a14,dislike,2020-08-10 19:38:41,technology,https://socialbuzz.cdn.com/content/storage/edc4a60a-b5ba-4178-b99e-9d34ed92599c,negative,10
2633,edc4a60a-b5ba-4178-b99e-9d34ed92599c,80c36ce2-2cef-4a47-a563-d2a60a2b1825,heart,2020-11-23 06:16:15,technology,https://socialbuzz.cdn.com/content/storage/edc4a60a-b5ba-4178-b99e-9d34ed92599c,positive,60
2634,edc4a60a-b5ba-4178-b99e-9d34ed92599c,a4fd7920-9edf-4930-84bd-7a38b3bf9cec,want,2020-07-28 05:10:49,technology,https://socialbuzz.cdn.com/content/storage/edc4a60a-b5ba-4178-b99e-9d34ed92599c,positive,70
2635,edc4a60a-b5ba-4178-b99e-9d34ed92599c,48e26178-5cdd-4568-9990-d3bc5937910b,scared,2020-07-18 20:49:58,technology,https://socialbuzz.cdn.com/content/storage/edc4a60a-b5ba-4178-b99e-9d34ed92599c,negative,15
2636,edc4a60a-b5ba-4178-b99e-9d34ed92599c,bcdf88dc-2a52-4716-bc24-a1b46040c8ce,adore,2020-09-18 02:35:05,technology,https://socialbuzz.cdn.com/content/storage/edc4a60a-b5ba-4178-b99e-9d34ed92599c,positive,72
2637,edc4a60a-b5ba-4178-b99e-9d34ed92599c,69f2735b-eee6-4fc1-a934-b31c20beb780,indifferent,2020-10-22 09:39:39,technology,https://socialbuzz.cdn.com/content/storage/edc4a60a-b5ba-4178-b99e-9d34ed92599c,neutral,20
2638,edc4a60a-b5ba-4178-b99e-9d34ed92599c,4291e9a9-b4a8-42e1-b032-520b16f93888,want,2020-12-01 19:12:21,technology,https://socialbuzz.cdn.com/content/storage/edc4a60a-b5ba-4178-b99e-9d34ed92599c,positive,70
2639,edc4a60a-b5ba-4178-b99e-9d34ed92599c,052faed2-37ac-4a2c-ba6f-2657322e4fa5,interested,2020-09-13 15:49:33,technology,https://socialbuzz.cdn.com/content/storage/edc4a60a-b5ba-4178-b99e-9d34ed92599c,positive,30
2640,edc4a60a-b5ba-4178-b99e-9d34ed92599c,f7d73e35-248c-4369-9e4d-1f38bea06a5f,cherish,2020-06-25 22:23:56,technology,https://socialbuzz.cdn.com/content/storage/edc4a60a-b5ba-4178-b99e-9d34ed92599c,positive,70
2641,edc4a60a-b5ba-4178-b99e-9d34ed92599c,5d33137a-3306-4d5f-8ab1-48d2446a12b0,intrigued,2020-08-02 22:04:09,technology,https://socialbuzz.cdn.com/content/storage/edc4a60a-b5ba-4178-b99e-9d34ed92599c,positive,45
2642,edc4a60a-b5ba-4178-b99e-9d34ed92599c,740a4abd-187d-4783-990b-161c52fb5f86,super love,2020-07-22 18:49:16,technology,https://socialbuzz.cdn.com/content/storage/edc4a60a-b5ba-4178-b99e-9d34ed92599c,positive,75
2643,edc4a60a-b5ba-4178-b99e-9d34ed92599c,07f4dcd0-2bf3-4f21-9da3-b054b511ae00,super love,2020-08-25 12:23:06,technology,https://socialbuzz.cdn.com/content/storage/edc4a60a-b5ba-4178-b99e-9d34ed92599c,positive,75
2644,edc4a60a-b5ba-4178-b99e-9d34ed92599c,caa8605b-5cd3-49d0-a680-2a6e9f3bf0a5,disgust,2020-07-08 13:41:02,technology,https://socialbuzz.cdn.com/content/storage/edc4a60a-b5ba-4178-b99e-9d34ed92599c,negative,0
2645,edc4a60a-b5ba-4178-b99e-9d34ed92599c,f4ed8f9c-5eac-4d77-a206-c60afda2921a,interested,2020-07-03 07:19:38,technology,https://socialbuzz.cdn.com/content/storage/edc4a60a-b5ba-4178-b99e-9d34ed92599c,positive,30
2646,edc4a60a-b5ba-4178-b99e-9d34ed92599c,cf34e8ee-f508-47bc-baa1-bcc576e1084d,super love,2020-12-04 08:13:04,technology,https://socialbuzz.cdn.com/content/storage/edc4a60a-b5ba-4178-b99e-9d34ed92599c,positive,75
2647,edc4a60a-b5ba-4178-b99e-9d34ed92599c,9b8a3e97-eee6-4de5-ab88-e00d2c0db6b9,heart,2020-08-22 22:34:51,technology,https://socialbuzz.cdn.com/content/storage/edc4a60a-b5ba-4178-b99e-9d34ed92599c,positive,60
2648,edc4a60a-b5ba-4178-b99e-9d34ed92599c,b143cd2b-20b1-4e9c-9bb7-cfb359b33d01,peeking,2020-09-05 21:01:14,technology,https://socialbuzz.cdn.com/content/storage/edc4a60a-b5ba-4178-b99e-9d34ed92599c,neutral,35
2649,edc4a60a-b5ba-4178-b99e-9d34ed92599c,05d7e77f-a18a-4358-a23a-46c560b3682e,adore,2021-06-11 08:08:07,technology,https://socialbuzz.cdn.com/content/storage/edc4a60a-b5ba-4178-b99e-9d34ed92599c,positive,72
2650,2cbbdbf6-b34e-4fbb-bdc6-904e61f91ce7,33a8d02a-e255-4ffe-9d90-2df8c2914077,hate,2020-08-30 10:16:32,animals,https://socialbuzz.cdn.com/content/storage/2cbbdbf6-b34e-4fbb-bdc6-904e61f91ce7,negative,5
2651,2cbbdbf6-b34e-4fbb-bdc6-904e61f91ce7,6e9c7f30-264a-4aa0-b3ac-36e852d10906,peeking,2020-07-24 01:16:11,animals,https://socialbuzz.cdn.com/content/storage/2cbbdbf6-b34e-4fbb-bdc6-904e61f91ce7,neutral,35
2652,2cbbdbf6-b34e-4fbb-bdc6-904e61f91ce7,5870e611-6218-48e1-a9a0-ba86fe5598f7,indifferent,2020-10-05 08:08:05,animals,https://socialbuzz.cdn.com/content/storage/2cbbdbf6-b34e-4fbb-bdc6-904e61f91ce7,neutral,20
2653,2cbbdbf6-b34e-4fbb-bdc6-904e61f91ce7,b3a84639-5a4f-4c97-8ea8-2ac49882e27a,scared,2020-07-01 12:15:33,animals,https://socialbuzz.cdn.com/content/storage/2cbbdbf6-b34e-4fbb-bdc6-904e61f91ce7,negative,15
2654,2cbbdbf6-b34e-4fbb-bdc6-904e61f91ce7,d71363d5-6468-44b0-b641-94c4776bce98,adore,2020-10-12 14:17:09,animals,https://socialbuzz.cdn.com/content/storage/2cbbdbf6-b34e-4fbb-bdc6-904e61f91ce7,positive,72
2655,2cbbdbf6-b34e-4fbb-bdc6-904e61f91ce7,3d5f257e-556b-4e19-b127-977bc5c4daed,heart,2020-06-28 11:50:31,animals,https://socialbuzz.cdn.com/content/storage/2cbbdbf6-b34e-4fbb-bdc6-904e61f91ce7,positive,60
2656,2cbbdbf6-b34e-4fbb-bdc6-904e61f91ce7,56b8948a-68bd-425f-b842-eabe6bcfacca,super love,2021-03-03 03:06:37,animals,https://socialbuzz.cdn.com/content/storage/2cbbdbf6-b34e-4fbb-bdc6-904e61f91ce7,positive,75
2657,2cbbdbf6-b34e-4fbb-bdc6-904e61f91ce7,e8c9386c-8fbc-40cc-9587-ccb912ec5c10,peeking,2020-11-23 23:20:38,animals,https://socialbuzz.cdn.com/content/storage/2cbbdbf6-b34e-4fbb-bdc6-904e61f91ce7,neutral,35
2658,2cbbdbf6-b34e-4fbb-bdc6-904e61f91ce7,92c3576c-8634-42a8-8005-6e1ff8c207e8,scared,2021-01-07 14:49:14,animals,https://socialbuzz.cdn.com/content/storage/2cbbdbf6-b34e-4fbb-bdc6-904e61f91ce7,negative,15
2659,2cbbdbf6-b34e-4fbb-bdc6-904e61f91ce7,542041fb-f361-4353-b0f0-442c1585317a,love,2020-06-28 21:16:03,animals,https://socialbuzz.cdn.com/content/storage/2cbbdbf6-b34e-4fbb-bdc6-904e61f91ce7,positive,65
2660,2cbbdbf6-b34e-4fbb-bdc6-904e61f91ce7,a8d09ab9-44c6-493c-afdf-93888822a4b0,hate,2020-11-17 18:49:13,animals,https://socialbuzz.cdn.com/content/storage/2cbbdbf6-b34e-4fbb-bdc6-904e61f91ce7,negative,5
2661,2cbbdbf6-b34e-4fbb-bdc6-904e61f91ce7,9a84c667-c913-47ce-be69-0f847dbfe0db,intrigued,2021-01-16 23:06:10,animals,https://socialbuzz.cdn.com/content/storage/2cbbdbf6-b34e-4fbb-bdc6-904e61f91ce7,positive,45
2662,2cbbdbf6-b34e-4fbb-bdc6-904e61f91ce7,d55f3314-96cc-4a5d-b650-f43f094cd3c3,disgust,2020-12-26 08:14:19,animals,https://socialbuzz.cdn.com/content/storage/2cbbdbf6-b34e-4fbb-bdc6-904e61f91ce7,negative,0
2663,2cbbdbf6-b34e-4fbb-bdc6-904e61f91ce7,76a034b7-e163-4735-a15b-b0ff645ca627,hate,2021-06-06 16:13:02,animals,https://socialbuzz.cdn.com/content/storage/2cbbdbf6-b34e-4fbb-bdc6-904e61f91ce7,negative,5
2664,2cbbdbf6-b34e-4fbb-bdc6-904e61f91ce7,9be473d9-cfdf-4954-bae2-09b0555a8ebb,indifferent,2021-01-20 12:57:21,animals,https://socialbuzz.cdn.com/content/storage/2cbbdbf6-b34e-4fbb-bdc6-904e61f91ce7,neutral,20
